spanMedian,spanP90,inkAtLeast,fits,driftRatio,spacing,zoom,theta,shape
7,9,0.045,1,4.964,1,8,0,nonagon
20,28,0.037,1,4.964,1,2,0,nonagon
37,54,0.053,1,4.964,1,1,0,nonagon
89,133,0.061,1,4.964,1,0.4,0,nonagon
235,350,0.061,1,4.964,1,0.15,0,nonagon
439,655,0.063,1,4.964,1,0.08,0,nonagon
7,9,0.041,1,4.964,1,8,0.002,nonagon
20,28,0.043,1,4.964,1,2,0.002,nonagon
37,54,0.047,1,4.964,1,1,0.002,nonagon
89,133,0.039,1,4.964,1,0.4,0.002,nonagon
235,350,0.119,1,4.964,1,0.15,0.002,nonagon
439,655,0.172,1,4.964,1,0.08,0.002,nonagon
7,9,0.053,1,4.964,1,8,0.01,nonagon
20,28,0.029,1,4.964,1,2,0.01,nonagon
37,54,0.059,1,4.964,1,1,0.01,nonagon
89,133,0.131,1,4.964,1,0.4,0.01,nonagon
235,350,0.303,1,4.964,1,0.15,0.01,nonagon
439,655,0.572,1,4.964,1,0.08,0.01,nonagon
7,9,0.025,1,4.964,1,8,0.05,nonagon
20,28,0.049,1,4.964,1,2,0.05,nonagon
37,54,0.076,1,4.964,1,1,0.05,nonagon
89,133,0.252,1,4.964,1,0.4,0.05,nonagon
235,350,0.514,1,4.964,1,0.15,0.05,nonagon
439,655,0.758,1,4.964,1,0.08,0.05,nonagon
7,9,0.07,1,4.964,1,8,0.2,nonagon
20,28,0.061,1,4.964,1,2,0.2,nonagon
37,54,0.098,1,4.964,1,1,0.2,nonagon
89,133,0.234,1,4.964,1,0.4,0.2,nonagon
235,350,0.438,1,4.964,1,0.15,0.2,nonagon
439,655,0.674,1,4.964,1,0.08,0.2,nonagon
11,15,0.082,1,3.759,1,8,0,nonagon
35,51,0.082,1,3.759,1,2,0,nonagon
68,100,0.094,1,3.759,1,1,0,nonagon
166,247,0.104,1,3.759,1,0.4,0,nonagon
439,656,0.104,1,3.759,1,0.15,0,nonagon
821,1229,0.104,0,3.759,1,0.08,0,nonagon
11,15,0.084,1,3.759,1,8,0.002,nonagon
35,51,0.078,1,3.759,1,2,0.002,nonagon
68,100,0.113,1,3.759,1,1,0.002,nonagon
166,247,0.113,1,3.759,1,0.4,0.002,nonagon
439,656,0.1,1,3.759,1,0.15,0.002,nonagon
821,1229,0.264,0,3.759,1,0.08,0.002,nonagon
11,15,0.08,1,3.759,1,8,0.01,nonagon
35,51,0.084,1,3.759,1,2,0.01,nonagon
68,100,0.066,1,3.759,1,1,0.01,nonagon
166,247,0.221,1,3.759,1,0.4,0.01,nonagon
439,656,0.537,1,3.759,1,0.15,0.01,nonagon
821,1229,0.715,0,3.759,1,0.08,0.01,nonagon
11,15,0.076,1,3.759,1,8,0.05,nonagon
35,51,0.09,1,3.759,1,2,0.05,nonagon
68,100,0.143,1,3.759,1,1,0.05,nonagon
166,247,0.346,1,3.759,1,0.4,0.05,nonagon
439,656,0.637,1,3.759,1,0.15,0.05,nonagon
821,1229,0.816,0,3.759,1,0.08,0.05,nonagon
11,15,0.104,1,3.759,1,8,0.2,nonagon
35,51,0.096,1,3.759,1,2,0.2,nonagon
68,100,0.148,1,3.759,1,1,0.2,nonagon
166,247,0.322,1,3.759,1,0.4,0.2,nonagon
439,656,0.672,1,3.759,1,0.15,0.2,nonagon
821,1229,0.813,0,3.759,1,0.08,0.2,nonagon
9,12,0.09,1,4.101,1,8,0,nonagon
28,41,0.082,1,4.101,1,2,0,nonagon
54,80,0.104,1,4.101,1,1,0,nonagon
131,195,0.107,1,4.101,1,0.4,0,nonagon
346,518,0.107,1,4.101,1,0.15,0,nonagon
647,968,0.107,1,4.101,1,0.08,0,nonagon
9,12,0.09,1,4.101,1,8,0.002,nonagon
28,41,0.086,1,4.101,1,2,0.002,nonagon
54,80,0.104,1,4.101,1,1,0.002,nonagon
131,195,0.08,1,4.101,1,0.4,0.002,nonagon
346,518,0.117,1,4.101,1,0.15,0.002,nonagon
647,968,0.248,1,4.101,1,0.08,0.002,nonagon
9,12,0.09,1,4.101,1,8,0.01,nonagon
28,41,0.063,1,4.101,1,2,0.01,nonagon
54,80,0.053,1,4.101,1,1,0.01,nonagon
131,195,0.207,1,4.101,1,0.4,0.01,nonagon
346,518,0.48,1,4.101,1,0.15,0.01,nonagon
647,968,0.73,1,4.101,1,0.08,0.01,nonagon
9,12,0.049,1,4.101,1,8,0.05,nonagon
28,41,0.072,1,4.101,1,2,0.05,nonagon
54,80,0.107,1,4.101,1,1,0.05,nonagon
131,195,0.307,1,4.101,1,0.4,0.05,nonagon
346,518,0.627,1,4.101,1,0.15,0.05,nonagon
647,968,0.848,1,4.101,1,0.08,0.05,nonagon
9,12,0.076,1,4.101,1,8,0.2,nonagon
28,41,0.096,1,4.101,1,2,0.2,nonagon
54,80,0.156,1,4.101,1,1,0.2,nonagon
131,195,0.311,1,4.101,1,0.4,0.2,nonagon
346,518,0.697,1,4.101,1,0.15,0.2,nonagon
647,968,0.873,1,4.101,1,0.08,0.2,nonagon
7,10,0.068,1,4.614,1,8,0,nonagon
23,33,0.059,1,4.614,1,2,0,nonagon
43,64,0.068,1,4.614,1,1,0,nonagon
106,157,0.094,1,4.614,1,0.4,0,nonagon
278,415,0.094,1,4.614,1,0.15,0,nonagon
519,775,0.094,1,4.614,1,0.08,0,nonagon
7,10,0.08,1,4.614,1,8,0.002,nonagon
23,33,0.059,1,4.614,1,2,0.002,nonagon
43,64,0.068,1,4.614,1,1,0.002,nonagon
106,157,0.059,1,4.614,1,0.4,0.002,nonagon
278,415,0.098,1,4.614,1,0.15,0.002,nonagon
519,775,0.203,1,4.614,1,0.08,0.002,nonagon
7,10,0.078,1,4.614,1,8,0.01,nonagon
23,33,0.047,1,4.614,1,2,0.01,nonagon
43,64,0.035,1,4.614,1,1,0.01,nonagon
106,157,0.168,1,4.614,1,0.4,0.01,nonagon
278,415,0.334,1,4.614,1,0.15,0.01,nonagon
519,775,0.615,1,4.614,1,0.08,0.01,nonagon
7,10,0.039,1,4.614,1,8,0.05,nonagon
23,33,0.059,1,4.614,1,2,0.05,nonagon
43,64,0.092,1,4.614,1,1,0.05,nonagon
106,157,0.229,1,4.614,1,0.4,0.05,nonagon
278,415,0.502,1,4.614,1,0.15,0.05,nonagon
519,775,0.75,1,4.614,1,0.08,0.05,nonagon
7,10,0.072,1,4.614,1,8,0.2,nonagon
23,33,0.076,1,4.614,1,2,0.2,nonagon
43,64,0.113,1,4.614,1,1,0.2,nonagon
106,157,0.279,1,4.614,1,0.4,0.2,nonagon
278,415,0.51,1,4.614,1,0.15,0.2,nonagon
519,775,0.768,1,4.614,1,0.08,0.2,nonagon
6,8,0.047,1,5.464,1,8,0,nonagon
17,25,0.037,1,5.464,1,2,0,nonagon
32,47,0.061,1,5.464,1,1,0,nonagon
77,115,0.064,1,5.464,1,0.4,0,nonagon
203,302,0.064,1,5.464,1,0.15,0,nonagon
378,564,0.064,1,5.464,1,0.08,0,nonagon
6,8,0.025,1,5.464,1,8,0.002,nonagon
17,25,0.031,1,5.464,1,2,0.002,nonagon
32,47,0.033,1,5.464,1,1,0.002,nonagon
77,115,0.041,1,5.464,1,0.4,0.002,nonagon
203,302,0.064,1,5.464,1,0.15,0.002,nonagon
378,564,0.168,1,5.464,1,0.08,0.002,nonagon
6,8,0.039,1,5.464,1,8,0.01,nonagon
17,25,0.02,1,5.464,1,2,0.01,nonagon
32,47,0.023,1,5.464,1,1,0.01,nonagon
77,115,0.141,1,5.464,1,0.4,0.01,nonagon
203,302,0.252,1,5.464,1,0.15,0.01,nonagon
378,564,0.445,1,5.464,1,0.08,0.01,nonagon
6,8,0.02,1,5.464,1,8,0.05,nonagon
17,25,0.063,1,5.464,1,2,0.05,nonagon
32,47,0.076,1,5.464,1,1,0.05,nonagon
77,115,0.18,1,5.464,1,0.4,0.05,nonagon
203,302,0.373,1,5.464,1,0.15,0.05,nonagon
378,564,0.594,1,5.464,1,0.08,0.05,nonagon
6,8,0.047,1,5.464,1,8,0.2,nonagon
17,25,0.035,1,5.464,1,2,0.2,nonagon
32,47,0.066,1,5.464,1,1,0.2,nonagon
77,115,0.178,1,5.464,1,0.4,0.2,nonagon
203,302,0.387,1,5.464,1,0.15,0.2,nonagon
378,564,0.625,1,5.464,1,0.08,0.2,nonagon
5,6,0.994,1,0,1.5,8,0.002,nonagon
11,15,0.982,1,0,1.5,2,0.002,nonagon
20,28,1,1,0,1.5,1,0.002,nonagon
47,67,1,1,0,1.5,0.4,0.002,nonagon
123,176,1,1,0,1.5,0.15,0.002,nonagon
229,329,1,1,0,1.5,0.08,0.002,nonagon
5,6,0.969,1,0,1.5,8,0.01,nonagon
11,15,0.887,1,0,1.5,2,0.01,nonagon
20,28,0.959,1,0,1.5,1,0.01,nonagon
47,67,1,1,0,1.5,0.4,0.01,nonagon
123,176,1,1,0,1.5,0.15,0.01,nonagon
229,329,1,1,0,1.5,0.08,0.01,nonagon
5,6,0.875,1,0,1.5,8,0.05,nonagon
11,15,0.598,1,0,1.5,2,0.05,nonagon
20,28,0.779,1,0,1.5,1,0.05,nonagon
47,67,0.994,1,0,1.5,0.4,0.05,nonagon
123,176,1,1,0,1.5,0.15,0.05,nonagon
229,329,1,1,0,1.5,0.08,0.05,nonagon
5,6,0.676,1,0,1.5,8,0.2,nonagon
11,15,0.674,1,0,1.5,2,0.2,nonagon
20,28,0.822,1,0,1.5,1,0.2,nonagon
47,67,0.996,1,0,1.5,0.4,0.2,nonagon
123,176,1,1,0,1.5,0.15,0.2,nonagon
229,329,1,1,0,1.5,0.08,0.2,nonagon
80,119,0.932,1,0.657,1.5,8,0,nonagon
309,463,0.936,1,0.657,1.5,2,0,nonagon
614,922,0.998,1,0.657,1.5,1,0,nonagon
1532,2302,1,0,0.657,1.5,0.4,0,nonagon
4082,6135,1,0,0.657,1.5,0.15,0,nonagon
7652,11500,1,0,0.657,1.5,0.08,0,nonagon
80,119,0.938,1,0.657,1.5,8,0.002,nonagon
309,463,0.92,1,0.657,1.5,2,0.002,nonagon
614,922,0.982,1,0.657,1.5,1,0.002,nonagon
1532,2302,0.945,0,0.657,1.5,0.4,0.002,nonagon
4082,6135,0.955,0,0.657,1.5,0.15,0.002,nonagon
7652,11500,0.936,0,0.657,1.5,0.08,0.002,nonagon
80,119,0.908,1,0.657,1.5,8,0.01,nonagon
309,463,0.818,1,0.657,1.5,2,0.01,nonagon
614,922,0.936,1,0.657,1.5,1,0.01,nonagon
1532,2302,0.943,0,0.657,1.5,0.4,0.01,nonagon
4082,6135,0.939,0,0.657,1.5,0.15,0.01,nonagon
7652,11500,0.941,0,0.657,1.5,0.08,0.01,nonagon
80,119,0.799,1,0.657,1.5,8,0.05,nonagon
309,463,0.832,1,0.657,1.5,2,0.05,nonagon
614,922,0.961,1,0.657,1.5,1,0.05,nonagon
1532,2302,0.957,0,0.657,1.5,0.4,0.05,nonagon
4082,6135,0.955,0,0.657,1.5,0.15,0.05,nonagon
7652,11500,0.93,0,0.657,1.5,0.08,0.05,nonagon
80,119,0.852,1,0.657,1.5,8,0.2,nonagon
309,463,0.842,1,0.657,1.5,2,0.2,nonagon
614,922,0.926,1,0.657,1.5,1,0.2,nonagon
1532,2302,0.928,0,0.657,1.5,0.4,0.2,nonagon
4082,6135,0.945,0,0.657,1.5,0.15,0.2,nonagon
7652,11500,0.945,0,0.657,1.5,0.08,0.2,nonagon
42,62,0.146,1,1.641,1.5,8,0,nonagon
159,237,0.141,1,1.641,1.5,2,0,nonagon
315,472,0.141,1,1.641,1.5,1,0,nonagon
785,1178,0.141,0,1.641,1.5,0.4,0,nonagon
2089,3138,0.141,0,1.641,1.5,0.15,0,nonagon
3915,5882,0.141,0,1.641,1.5,0.08,0,nonagon
42,62,0.152,1,1.641,1.5,8,0.002,nonagon
159,237,0.162,1,1.641,1.5,2,0.002,nonagon
315,472,0.221,1,1.641,1.5,1,0.002,nonagon
785,1178,0.383,0,1.641,1.5,0.4,0.002,nonagon
2089,3138,0.67,0,1.641,1.5,0.15,0.002,nonagon
3915,5882,0.805,0,1.641,1.5,0.08,0.002,nonagon
42,62,0.178,1,1.641,1.5,8,0.01,nonagon
159,237,0.311,1,1.641,1.5,2,0.01,nonagon
315,472,0.504,1,1.641,1.5,1,0.01,nonagon
785,1178,0.799,0,1.641,1.5,0.4,0.01,nonagon
2089,3138,0.865,0,1.641,1.5,0.15,0.01,nonagon
3915,5882,0.9,0,1.641,1.5,0.08,0.01,nonagon
42,62,0.348,1,1.641,1.5,8,0.05,nonagon
159,237,0.477,1,1.641,1.5,2,0.05,nonagon
315,472,0.59,1,1.641,1.5,1,0.05,nonagon
785,1178,0.887,0,1.641,1.5,0.4,0.05,nonagon
2089,3138,0.865,0,1.641,1.5,0.15,0.05,nonagon
3915,5882,0.885,0,1.641,1.5,0.08,0.05,nonagon
42,62,0.457,1,1.641,1.5,8,0.2,nonagon
159,237,0.439,1,1.641,1.5,2,0.2,nonagon
315,472,0.605,1,1.641,1.5,1,0.2,nonagon
785,1178,0.871,0,1.641,1.5,0.4,0.2,nonagon
2089,3138,0.898,0,1.641,1.5,0.15,0.2,nonagon
3915,5882,0.904,0,1.641,1.5,0.08,0.2,nonagon
14,20,0.045,1,2.626,1.5,8,0,nonagon
48,71,0.07,1,2.626,1.5,2,0,nonagon
93,139,0.076,1,2.626,1.5,1,0,nonagon
231,345,0.076,1,2.626,1.5,0.4,0,nonagon
612,917,0.076,1,2.626,1.5,0.15,0,nonagon
1145,1717,0.076,0,2.626,1.5,0.08,0,nonagon
14,20,0.045,1,2.626,1.5,8,0.002,nonagon
48,71,0.064,1,2.626,1.5,2,0.002,nonagon
93,139,0.088,1,2.626,1.5,1,0.002,nonagon
231,345,0.154,1,2.626,1.5,0.4,0.002,nonagon
612,917,0.262,1,2.626,1.5,0.15,0.002,nonagon
1145,1717,0.367,0,2.626,1.5,0.08,0.002,nonagon
14,20,0.08,1,2.626,1.5,8,0.01,nonagon
48,71,0.115,1,2.626,1.5,2,0.01,nonagon
93,139,0.221,1,2.626,1.5,1,0.01,nonagon
231,345,0.318,1,2.626,1.5,0.4,0.01,nonagon
612,917,0.738,1,2.626,1.5,0.15,0.01,nonagon
1145,1717,0.842,0,2.626,1.5,0.08,0.01,nonagon
14,20,0.123,1,2.626,1.5,8,0.05,nonagon
48,71,0.158,1,2.626,1.5,2,0.05,nonagon
93,139,0.221,1,2.626,1.5,1,0.05,nonagon
231,345,0.492,1,2.626,1.5,0.4,0.05,nonagon
612,917,0.838,1,2.626,1.5,0.15,0.05,nonagon
1145,1717,0.896,0,2.626,1.5,0.08,0.05,nonagon
14,20,0.141,1,2.626,1.5,8,0.2,nonagon
48,71,0.182,1,2.626,1.5,2,0.2,nonagon
93,139,0.234,1,2.626,1.5,1,0.2,nonagon
231,345,0.521,1,2.626,1.5,0.4,0.2,nonagon
612,917,0.846,1,2.626,1.5,0.15,0.2,nonagon
1145,1717,0.861,0,2.626,1.5,0.08,0.2,nonagon
28,40,0.885,1,0.313,1.5,8,0,nonagon
100,149,0.93,1,0.313,1.5,2,0,nonagon
197,295,1,1,0.313,1.5,1,0,nonagon
491,735,1,1,0.313,1.5,0.4,0,nonagon
1306,1956,1,0,0.313,1.5,0.15,0,nonagon
2446,3667,1,0,0.313,1.5,0.08,0,nonagon
28,40,0.889,1,0.313,1.5,8,0.002,nonagon
100,149,0.918,1,0.313,1.5,2,0.002,nonagon
197,295,1,1,0.313,1.5,1,0.002,nonagon
491,735,1,1,0.313,1.5,0.4,0.002,nonagon
1306,1956,0.992,0,0.313,1.5,0.15,0.002,nonagon
2446,3667,0.99,0,0.313,1.5,0.08,0.002,nonagon
28,40,0.916,1,0.313,1.5,8,0.01,nonagon
100,149,0.85,1,0.313,1.5,2,0.01,nonagon
197,295,0.877,1,0.313,1.5,1,0.01,nonagon
491,735,0.975,1,0.313,1.5,0.4,0.01,nonagon
1306,1956,0.986,0,0.313,1.5,0.15,0.01,nonagon
2446,3667,0.996,0,0.313,1.5,0.08,0.01,nonagon
28,40,0.846,1,0.313,1.5,8,0.05,nonagon
100,149,0.596,1,0.313,1.5,2,0.05,nonagon
197,295,0.75,1,0.313,1.5,1,0.05,nonagon
491,735,0.982,1,0.313,1.5,0.4,0.05,nonagon
1306,1956,1,0,0.313,1.5,0.15,0.05,nonagon
2446,3667,0.994,0,0.313,1.5,0.08,0.05,nonagon
28,40,0.654,1,0.313,1.5,8,0.2,nonagon
100,149,0.686,1,0.313,1.5,2,0.2,nonagon
197,295,0.82,1,0.313,1.5,1,0.2,nonagon
491,735,0.988,1,0.313,1.5,0.4,0.2,nonagon
1306,1956,0.998,0,0.313,1.5,0.15,0.2,nonagon
2446,3667,0.996,0,0.313,1.5,0.08,0.2,nonagon
115,170,0.938,1,0.744,1.5,8,0,nonagon
442,664,0.922,1,0.744,1.5,2,0,nonagon
880,1323,0.992,0,0.744,1.5,1,0,nonagon
2199,3305,1,0,0.744,1.5,0.4,0,nonagon
5860,8810,1,0,0.744,1.5,0.15,0,nonagon
10987,16517,1,0,0.744,1.5,0.08,0,nonagon
115,170,0.916,1,0.744,1.5,8,0.002,nonagon
442,664,0.932,1,0.744,1.5,2,0.002,nonagon
880,1323,0.92,0,0.744,1.5,1,0.002,nonagon
2199,3305,0.904,0,0.744,1.5,0.4,0.002,nonagon
5860,8810,0.928,0,0.744,1.5,0.15,0.002,nonagon
10987,16517,0.943,0,0.744,1.5,0.08,0.002,nonagon
115,170,0.922,1,0.744,1.5,8,0.01,nonagon
442,664,0.834,1,0.744,1.5,2,0.01,nonagon
880,1323,0.922,0,0.744,1.5,1,0.01,nonagon
2199,3305,0.951,0,0.744,1.5,0.4,0.01,nonagon
5860,8810,0.93,0,0.744,1.5,0.15,0.01,nonagon
10987,16517,0.918,0,0.744,1.5,0.08,0.01,nonagon
115,170,0.889,1,0.744,1.5,8,0.05,nonagon
442,664,0.9,1,0.744,1.5,2,0.05,nonagon
880,1323,0.908,0,0.744,1.5,1,0.05,nonagon
2199,3305,0.938,0,0.744,1.5,0.4,0.05,nonagon
5860,8810,0.93,0,0.744,1.5,0.15,0.05,nonagon
10987,16517,0.924,0,0.744,1.5,0.08,0.05,nonagon
115,170,0.889,1,0.744,1.5,8,0.2,nonagon
442,664,0.914,1,0.744,1.5,2,0.2,nonagon
880,1323,0.893,0,0.744,1.5,1,0.2,nonagon
2199,3305,0.934,0,0.744,1.5,0.4,0.2,nonagon
5860,8810,0.936,0,0.744,1.5,0.15,0.2,nonagon
10987,16517,0.918,0,0.744,1.5,0.08,0.2,nonagon
45,66,0.152,1,1.61,1.5,8,0,nonagon
170,254,0.141,1,1.61,1.5,2,0,nonagon
337,506,0.141,1,1.61,1.5,1,0,nonagon
840,1261,0.141,0,1.61,1.5,0.4,0,nonagon
2236,3359,0.141,0,1.61,1.5,0.15,0,nonagon
4191,6297,0.141,0,1.61,1.5,0.08,0,nonagon
45,66,0.146,1,1.61,1.5,8,0.002,nonagon
170,254,0.145,1,1.61,1.5,2,0.002,nonagon
337,506,0.189,1,1.61,1.5,1,0.002,nonagon
840,1261,0.348,0,1.61,1.5,0.4,0.002,nonagon
2236,3359,0.637,0,1.61,1.5,0.15,0.002,nonagon
4191,6297,0.775,0,1.61,1.5,0.08,0.002,nonagon
45,66,0.162,1,1.61,1.5,8,0.01,nonagon
170,254,0.285,1,1.61,1.5,2,0.01,nonagon
337,506,0.467,1,1.61,1.5,1,0.01,nonagon
840,1261,0.773,0,1.61,1.5,0.4,0.01,nonagon
2236,3359,0.861,0,1.61,1.5,0.15,0.01,nonagon
4191,6297,0.854,0,1.61,1.5,0.08,0.01,nonagon
45,66,0.328,1,1.61,1.5,8,0.05,nonagon
170,254,0.436,1,1.61,1.5,2,0.05,nonagon
337,506,0.572,1,1.61,1.5,1,0.05,nonagon
840,1261,0.832,0,1.61,1.5,0.4,0.05,nonagon
2236,3359,0.855,0,1.61,1.5,0.15,0.05,nonagon
4191,6297,0.857,0,1.61,1.5,0.08,0.05,nonagon
45,66,0.438,1,1.61,1.5,8,0.2,nonagon
170,254,0.465,1,1.61,1.5,2,0.2,nonagon
337,506,0.521,1,1.61,1.5,1,0.2,nonagon
840,1261,0.799,0,1.61,1.5,0.4,0.2,nonagon
2236,3359,0.852,0,1.61,1.5,0.15,0.2,nonagon
4191,6297,0.855,0,1.61,1.5,0.08,0.2,nonagon
15,21,0.072,1,2.568,1.5,8,0,nonagon
51,76,0.07,1,2.568,1.5,2,0,nonagon
100,149,0.078,1,2.568,1.5,1,0,nonagon
247,369,0.078,1,2.568,1.5,0.4,0,nonagon
654,980,0.078,1,2.568,1.5,0.15,0,nonagon
1224,1836,0.078,0,2.568,1.5,0.08,0,nonagon
15,21,0.072,1,2.568,1.5,8,0.002,nonagon
51,76,0.068,1,2.568,1.5,2,0.002,nonagon
100,149,0.078,1,2.568,1.5,1,0.002,nonagon
247,369,0.141,1,2.568,1.5,0.4,0.002,nonagon
654,980,0.27,1,2.568,1.5,0.15,0.002,nonagon
1224,1836,0.357,0,2.568,1.5,0.08,0.002,nonagon
15,21,0.055,1,2.568,1.5,8,0.01,nonagon
51,76,0.098,1,2.568,1.5,2,0.01,nonagon
100,149,0.201,1,2.568,1.5,1,0.01,nonagon
247,369,0.32,1,2.568,1.5,0.4,0.01,nonagon
654,980,0.738,1,2.568,1.5,0.15,0.01,nonagon
1224,1836,0.828,0,2.568,1.5,0.08,0.01,nonagon
15,21,0.133,1,2.568,1.5,8,0.05,nonagon
51,76,0.146,1,2.568,1.5,2,0.05,nonagon
100,149,0.236,1,2.568,1.5,1,0.05,nonagon
247,369,0.492,1,2.568,1.5,0.4,0.05,nonagon
654,980,0.822,1,2.568,1.5,0.15,0.05,nonagon
1224,1836,0.881,0,2.568,1.5,0.08,0.05,nonagon
15,21,0.145,1,2.568,1.5,8,0.2,nonagon
51,76,0.148,1,2.568,1.5,2,0.2,nonagon
100,149,0.24,1,2.568,1.5,1,0.2,nonagon
247,369,0.416,1,2.568,1.5,0.4,0.2,nonagon
654,980,0.785,1,2.568,1.5,0.15,0.2,nonagon
1224,1836,0.867,0,2.568,1.5,0.08,0.2,nonagon
73,108,0.889,1,0.626,1.5,8,0,nonagon
278,417,0.902,1,0.626,1.5,2,0,nonagon
553,830,0.996,1,0.626,1.5,1,0,nonagon
1378,2071,1,0,0.626,1.5,0.4,0,nonagon
3673,5520,1,0,0.626,1.5,0.15,0,nonagon
6886,10347,1,0,0.626,1.5,0.08,0,nonagon
73,108,0.879,1,0.626,1.5,8,0.002,nonagon
278,417,0.891,1,0.626,1.5,2,0.002,nonagon
553,830,0.988,1,0.626,1.5,1,0.002,nonagon
1378,2071,0.947,0,0.626,1.5,0.4,0.002,nonagon
3673,5520,0.945,0,0.626,1.5,0.15,0.002,nonagon
6886,10347,0.947,0,0.626,1.5,0.08,0.002,nonagon
73,108,0.904,1,0.626,1.5,8,0.01,nonagon
278,417,0.805,1,0.626,1.5,2,0.01,nonagon
553,830,0.908,1,0.626,1.5,1,0.01,nonagon
1378,2071,0.939,0,0.626,1.5,0.4,0.01,nonagon
3673,5520,0.949,0,0.626,1.5,0.15,0.01,nonagon
6886,10347,0.951,0,0.626,1.5,0.08,0.01,nonagon
73,108,0.758,1,0.626,1.5,8,0.05,nonagon
278,417,0.785,1,0.626,1.5,2,0.05,nonagon
553,830,0.92,1,0.626,1.5,1,0.05,nonagon
1378,2071,0.957,0,0.626,1.5,0.4,0.05,nonagon
3673,5520,0.984,0,0.626,1.5,0.15,0.05,nonagon
6886,10347,0.963,0,0.626,1.5,0.08,0.05,nonagon
73,108,0.813,1,0.626,1.5,8,0.2,nonagon
278,417,0.834,1,0.626,1.5,2,0.2,nonagon
553,830,0.928,1,0.626,1.5,1,0.2,nonagon
1378,2071,0.975,0,0.626,1.5,0.4,0.2,nonagon
3673,5520,0.959,0,0.626,1.5,0.15,0.2,nonagon
6886,10347,0.979,0,0.626,1.5,0.08,0.2,nonagon
359,535,0.898,1,0.911,1.5,8,0,nonagon
1403,2109,0.908,0,0.911,1.5,2,0,nonagon
2801,4213,0.969,0,0.911,1.5,1,0,nonagon
7002,10529,1,0,0.911,1.5,0.4,0,nonagon
18668,28076,1,0,0.911,1.5,0.15,0,nonagon
35000,52640,1,0,0.911,1.5,0.08,0,nonagon
359,535,0.908,1,0.911,1.5,8,0.002,nonagon
1403,2109,0.875,0,0.911,1.5,2,0.002,nonagon
2801,4213,0.898,0,0.911,1.5,1,0.002,nonagon
7002,10529,0.912,0,0.911,1.5,0.4,0.002,nonagon
18668,28076,0.906,0,0.911,1.5,0.15,0.002,nonagon
35000,52640,0.912,0,0.911,1.5,0.08,0.002,nonagon
359,535,0.973,1,0.911,1.5,8,0.01,nonagon
1403,2109,0.939,0,0.911,1.5,2,0.01,nonagon
2801,4213,0.924,0,0.911,1.5,1,0.01,nonagon
7002,10529,0.902,0,0.911,1.5,0.4,0.01,nonagon
18668,28076,0.891,0,0.911,1.5,0.15,0.01,nonagon
35000,52640,0.885,0,0.911,1.5,0.08,0.01,nonagon
359,535,0.998,1,0.911,1.5,8,0.05,nonagon
1403,2109,0.945,0,0.911,1.5,2,0.05,nonagon
2801,4213,0.875,0,0.911,1.5,1,0.05,nonagon
7002,10529,0.902,0,0.911,1.5,0.4,0.05,nonagon
18668,28076,0.902,0,0.911,1.5,0.15,0.05,nonagon
35000,52640,0.914,0,0.911,1.5,0.08,0.05,nonagon
359,535,0.998,1,0.911,1.5,8,0.2,nonagon
1403,2109,0.934,0,0.911,1.5,2,0.2,nonagon
2801,4213,0.926,0,0.911,1.5,1,0.2,nonagon
7002,10529,0.893,0,0.911,1.5,0.4,0.2,nonagon
18668,28076,0.92,0,0.911,1.5,0.15,0.2,nonagon
35000,52640,0.908,0,0.911,1.5,0.08,0.2,nonagon
34,50,0.162,1,1.777,1.5,8,0,nonagon
125,187,0.156,1,1.777,1.5,2,0,nonagon
248,372,0.156,1,1.777,1.5,1,0,nonagon
618,927,0.156,1,1.777,1.5,0.4,0,nonagon
1643,2468,0.156,0,1.777,1.5,0.15,0,nonagon
3080,4626,0.156,0,1.777,1.5,0.08,0,nonagon
34,50,0.152,1,1.777,1.5,8,0.002,nonagon
125,187,0.127,1,1.777,1.5,2,0.002,nonagon
248,372,0.148,1,1.777,1.5,1,0.002,nonagon
618,927,0.307,1,1.777,1.5,0.4,0.002,nonagon
1643,2468,0.521,0,1.777,1.5,0.15,0.002,nonagon
3080,4626,0.738,0,1.777,1.5,0.08,0.002,nonagon
34,50,0.131,1,1.777,1.5,8,0.01,nonagon
125,187,0.27,1,1.777,1.5,2,0.01,nonagon
248,372,0.391,1,1.777,1.5,1,0.01,nonagon
618,927,0.73,1,1.777,1.5,0.4,0.01,nonagon
1643,2468,0.861,0,1.777,1.5,0.15,0.01,nonagon
3080,4626,0.883,0,1.777,1.5,0.08,0.01,nonagon
34,50,0.275,1,1.777,1.5,8,0.05,nonagon
125,187,0.328,1,1.777,1.5,2,0.05,nonagon
248,372,0.492,1,1.777,1.5,1,0.05,nonagon
618,927,0.83,1,1.777,1.5,0.4,0.05,nonagon
1643,2468,0.879,0,1.777,1.5,0.15,0.05,nonagon
3080,4626,0.893,0,1.777,1.5,0.08,0.05,nonagon
34,50,0.359,1,1.777,1.5,8,0.2,nonagon
125,187,0.375,1,1.777,1.5,2,0.2,nonagon
248,372,0.477,1,1.777,1.5,1,0.2,nonagon
618,927,0.844,1,1.777,1.5,0.4,0.2,nonagon
1643,2468,0.869,0,1.777,1.5,0.15,0.2,nonagon
3080,4626,0.865,0,1.777,1.5,0.08,0.2,nonagon
14,20,0.068,1,2.643,1.5,8,0,nonagon
48,71,0.068,1,2.643,1.5,2,0,nonagon
